,p,checkpoint,train_error,demographic parity,equal_opportunity,equal odds,overall accuracy
17,0.0,1000.0,0.17277556440903055,0.21299436448265052,0.2598136350420501,0.3649967417437695,0.12290540132713468
18,0.0,500.0,0.1794156706507304,0.13773459315575792,0.031191825212449564,0.0878300626305012,0.11735379199129203
19,0.0,1000.0,0.17084993359893758,0.15251586333853878,0.06907601800701563,0.1324810826191828,0.11642229870205756
20,0.05,500.0,0.17363877822045154,0.1556804170631469,0.0697803274324808,0.1392240507882545,0.12267610357342029
21,0.05,1000.0,0.1697211155378486,0.17244254221743543,0.09825659140514015,0.1760876248589346,0.11686157711239731
22,0.05,500.0,0.18426294820717132,0.17825225444865422,0.16027352110729093,0.2517975039920547,0.13572547464344165
23,0.05,1000.0,0.1756308100929615,0.22176542982215974,0.2734719827081468,0.38696124425566086,0.12533054953169476
24,0.05,500.0,0.1697211155378486,0.16991687690642246,0.10296055581609354,0.17883481683131308,0.1177678558730324
25,0.05,1000.0,0.1701195219123506,0.16041142086957788,0.08877897422158959,0.16045977684834523,0.124098929132752
26,0.05,500.0,0.1748339973439575,0.2147310778252142,0.20581772152187955,0.3190800367986282,0.12988769946432266
27,0.05,1000.0,0.1704515272244356,0.19068347841182007,0.12302794788909954,0.2175359268007958,0.12398749977207635
28,0.05,500.0,0.1750332005312085,0.16424346755653427,0.07798470397583523,0.1543823442590475,0.12263103034687861
29,0.05,1000.0,0.16905710491367862,0.18102992463062473,0.11989140039905155,0.20538498428316554,0.12191792255713596
30,0.05,500.0,0.17715803452855244,0.21587166916227649,0.2630632833157494,0.37364105102450734,0.12729513641832257
31,0.05,1000.0,0.16832669322709162,0.2059961392685271,0.19202342442896958,0.29296495646182596,0.12053176538147925
32,0.05,500.0,0.1795484727755644,0.21681176788728587,0.40112106867673797,0.4997564280332437,0.11392577954065064
33,0.05,1000.0,0.17317397078353253,0.21541612266705684,0.33219470928243267,0.43206168808871886,0.11503810733690434
34,0.05,500.0,0.18220451527224435,0.21219111023982465,0.2676307270838106,0.37766256511523316,0.12995154818710042
35,0.05,1000.0,0.17277556440903055,0.18942521927462755,0.20404409559643816,0.2930458414176637,0.12260330840692302
36,0.05,500.0,0.18266932270916333,0.21227766607984547,0.1697517095069206,0.2900490969633341,0.14061047362573353
37,0.05,1000.0,0.17138114209827357,0.1909261958311137,0.14607137573394124,0.24095471407556318,0.1268776825164284
38,0.05,500.0,0.17868525896414342,0.1701116726798737,0.20488378323263745,0.2802098857509937,0.12321786490071629
39,0.05,1000.0,0.17091633466135459,0.18056848070389497,0.19322640549144293,0.2741207547259613,0.12044805796075919
40,0.1,500.0,0.17051792828685258,0.17607267208268856,0.14009417068279173,0.21973959433942974,0.1192525643446386
41,0.1,1000.0,0.16865869853917662,0.2105686746772375,0.23031603672005435,0.33285628788966026,0.12042033602080349
42,0.1,500.0,0.18725099601593626,0.2127872322453261,0.1795920489006661,0.29976881788850407,0.13713935375905395
43,0.1,1000.0,0.17144754316069058,0.17884498643400187,0.14770733858433233,0.2295503782956032,0.11942391080708536
44,0.1,500.0,0.1802124833997344,0.193989149247563,0.12530024545154916,0.2286433960793683,0.13152640311178976
45,0.1,1000.0,0.17350597609561752,0.17623757951277225,0.12295883074353481,0.20740264062994895,0.1258020231038499
46,0.1,500.0,0.18306772908366534,0.1757335697708573,0.2146784253400592,0.2978936312384072,0.1291180645929626
47,0.1,1000.0,0.17350597609561752,0.2115191440556167,0.3280356850108902,0.42539432409893063,0.11583295673686367
48,0.1,500.0,0.17231075697211157,0.19780994267235208,0.1718652089993951,0.2706342975275823,0.12553856437781663
49,0.1,1000.0,0.1693891102257636,0.2321079600662045,0.37698776055307426,0.4847494803416878,0.11032696222841554
50,0.1,500.0,0.17317397078353253,0.12497050532021539,0.003556391308147666,0.04482079208279399,0.12259043034219685
51,0.1,1000.0,0.1691899070385126,0.1372681344063155,0.009420495575645893,0.06612638422172445,0.1233233968298818
52,0.1,500.0,0.17184594953519255,0.20432489945130017,0.3267401669436113,0.41598577184260904,0.11155661681685491
53,0.1,1000.0,0.16892430278884463,0.2032957374749136,0.2511094444295293,0.3461359516490691,0.11930407660354325
54,0.1,500.0,0.1794156706507304,0.16509626824776136,0.0851203352352925,0.16465903776864743,0.12611448667743141
55,0.1,1000.0,0.17284196547144753,0.1876913543513647,0.1708421610018216,0.2602692180318068,0.12239976678266085
56,0.1,500.0,0.17151394422310756,0.17356239224775807,0.15381992184621607,0.2328161034850435,0.12375176298599877
57,0.1,1000.0,0.16832669322709162,0.19845581171916327,0.23611045262590885,0.32735753746107327,0.11811502201978563
58,0.1,500.0,0.17642762284196548,0.19198003073524667,0.1306405445745611,0.23124880253446228,0.1325550234873233
59,0.1,1000.0,0.17250996015936254,0.19620987321906344,0.17466016927417288,0.2732782225025786,0.1285530545475706
60,0.15000000000000002,500.0,0.17808764940239044,0.1694464865359733,0.1382525700439437,0.21830678542342769,0.12716438996055757
61,0.15000000000000002,1000.0,0.17423638778220452,0.17745327283477957,0.07357662949382832,0.16152781467516775,0.12446934399760123
62,0.15000000000000002,500.0,0.17583001328021247,0.21740592408228393,0.2866070964458365,0.3953400571205446,0.12411573881848481
63,0.15000000000000002,1000.0,0.17071713147410358,0.2345661860413774,0.2782679129078268,0.3994670545238731,0.12317333327502766
64,0.15000000000000002,500.0,0.17795484727755645,0.15203903393572654,0.08250587924149361,0.15304447741365174,0.13089449533141062
65,0.15000000000000002,1000.0,0.17164674634794155,0.14317978795363762,0.05307625563290458,0.11378287533178838,0.12545933017895639
66,0.15000000000000002,500.0,0.1804780876494024,0.1772729799286134,0.0825532901760545,0.1709241489638179,0.12225363484881346
