,C,checkpoint,train_error,Demographic_Parity,Equal_Opportunity,Equal_Odds,Overall_accuracy
27,0.45,1000.0,0.16845949535192564,0.21680709407251766,0.14320520307514545,0.21680709407251766,0.19637403845538565
28,0.45,500.0,0.19136786188579016,0.20448513306661564,0.12956005100756715,0.20448513306661564,0.19637403845538565
29,0.45,1000.0,0.1804780876494024,0.2359473283943214,0.15020037927705954,0.2359473283943214,0.19637403845538565
30,0.45,500.0,0.17822045152722443,0.21565165886022586,0.13976431255977795,0.21565165886022586,0.19637403845538565
31,0.45,1000.0,0.16812749003984065,0.2095504249550737,0.14239103657809682,0.2095504249550737,0.19637403845538565
32,0.45,500.0,0.17370517928286852,0.20611150025020958,0.13789183793673665,0.20611150025020958,0.19637403845538565
33,0.45,1000.0,0.17144754316069058,0.20099273029234352,0.13564840684799317,0.20099273029234352,0.19637403845538565
34,0.45,500.0,0.18426294820717132,0.21799560705542226,0.14068150357463582,0.21799560705542226,0.19637403845538565
35,0.45,1000.0,0.17702523240371845,0.21611920081137426,0.1396766735180512,0.21611920081137426,0.19637403845538565
36,0.45,500.0,0.17270916334661354,0.23344491180140434,0.1516934925915322,0.23344491180140434,0.19637403845538565
37,0.45,1000.0,0.1699203187250996,0.2149449901028462,0.14285159789602914,0.2149449901028462,0.19637403845538565
38,0.45,500.0,0.18877822045152723,0.16816748609204113,0.11528658177267201,0.16816748609204113,0.19637403845538565
39,0.45,1000.0,0.17310756972111555,0.16136582186896384,0.11445201497682822,0.16136582186896384,0.19637403845538565
40,0.5,500.0,0.17802124833997343,0.16773356351235855,0.11580204536966275,0.16773356351235855,0.19637403845538565
41,0.5,1000.0,0.17197875166002657,0.19131396198254877,0.13162318919014446,0.19131396198254877,0.19637403845538565
42,0.5,500.0,0.17569721115537848,0.17798235669025791,0.12385946131857622,0.17798235669025791,0.19637403845538565
43,0.5,1000.0,0.17138114209827357,0.1983270310719017,0.1366305297873348,0.1983270310719017,0.19637403845538565
44,0.5,500.0,0.17915006640106243,0.1794186019151688,0.12261943607676698,0.1794186019151688,0.19637403845538565
45,0.5,1000.0,0.1711155378486056,0.19168403583945354,0.13365718122311565,0.19168403583945354,0.19637403845538565
46,0.5,500.0,0.18127490039840638,0.1871907346296035,0.12553286753921505,0.1871907346296035,0.19637403845538565
47,0.5,1000.0,0.16885790172642762,0.16214528579284077,0.1164849238080935,0.16214528579284077,0.19637403845538565
48,0.5,500.0,0.18373173970783532,0.1796339384024512,0.12219696735216017,0.1796339384024512,0.19637403845538565
49,0.5,1000.0,0.17124833997343958,0.20899632716390454,0.14115745036865063,0.20899632716390454,0.19637403845538565
50,0.5,500.0,0.18154050464807436,0.17925993292453968,0.12393815391658355,0.17925993292453968,0.19637403845538565
51,0.5,1000.0,0.17091633466135459,0.20331932720095405,0.1384142821669434,0.20331932720095405,0.19637403845538565
52,0.5,500.0,0.1754316069057105,0.2036294839560877,0.13401024480137902,0.2036294839560877,0.19637403845538565
53,0.5,1000.0,0.17084993359893758,0.18699702205785818,0.12833880126199418,0.18699702205785818,0.19637403845538565
54,0.5,500.0,0.17284196547144753,0.20798309226445344,0.13931717090742476,0.20798309226445344,0.19637403845538565
