,p,checkpoint,train_error,demographic parity,equal_opportunity,equal odds,overall accuracy
31,0.45,1000.0,0.16885790172642762,0.22835887860620666,0.14928962729456474,0.22835887860620666,0.19637403845538565
32,0.45,500.0,0.1852589641434263,0.24331935849344777,0.14807285077085147,0.24331935849344777,0.19637403845538565
33,0.45,1000.0,0.17715803452855244,0.23606519678736015,0.14894693436967119,0.23606519678736015,0.19637403845538565
34,0.45,500.0,0.18187250996015936,0.15055879868598004,0.10707551165584209,0.15055879868598004,0.19637403845538565
35,0.45,1000.0,0.17802124833997343,0.20363090816573814,0.13526118229741105,0.20363090816573814,0.19637403845538565
36,0.45,500.0,0.19249667994687916,0.1452350628942014,0.09849314406536552,0.1452350628942014,0.19637403845538565
37,0.45,1000.0,0.17881806108897744,0.1843050251071111,0.12485588653229443,0.1843050251071111,0.19637403845538565
38,0.45,500.0,0.1711155378486056,0.1638399749210722,0.11731840740223136,0.1638399749210722,0.19637403845538565
39,0.45,1000.0,0.16912350597609563,0.19280314367601467,0.13252302891841647,0.19280314367601467,0.19637403845538565
40,0.5,500.0,0.18107569721115538,0.16688950867194235,0.11568112796441467,0.16688950867194235,0.19637403845538565
41,0.5,1000.0,0.16925630810092962,0.16741750932571475,0.11958061398721112,0.16741750932571475,0.19637403845538565
42,0.5,500.0,0.17443559096945552,0.12218585450502888,0.09704849399758819,0.12218585450502888,0.19637403845538565
43,0.5,1000.0,0.1701195219123506,0.15269669784555795,0.11173067128356655,0.15269669784555795,0.19637403845538565
44,0.5,500.0,0.18393094289508632,0.23693175815211084,0.146317702939996,0.23693175815211084,0.19637403845538565
45,0.5,1000.0,0.17264276228419656,0.20720986678003106,0.1384741992687145,0.20720986678003106,0.19637403845538565
46,0.5,500.0,0.18054448871181938,0.27960466989117094,0.17545384295994415,0.27960466989117094,0.19637403845538565
47,0.5,1000.0,0.16872509960159363,0.2192386813094408,0.14679168392350742,0.2192386813094408,0.19637403845538565
48,0.5,500.0,0.1799468791500664,0.2147285704138579,0.13756846210893234,0.2147285704138579,0.19637403845538565
49,0.5,1000.0,0.17343957503320054,0.2128714812668991,0.14010951289602783,0.2128714812668991,0.19637403845538565
50,0.5,500.0,0.1836653386454183,0.24206360676761154,0.15300793780239758,0.24206360676761154,0.19637403845538565
51,0.5,1000.0,0.17350597609561752,0.1993343685398427,0.13495319194568922,0.1993343685398427,0.19637403845538565
52,0.5,500.0,0.1747011952191235,0.24512351117185152,0.1556013834571951,0.24512351117185152,0.19637403845538565
53,0.5,1000.0,0.16885790172642762,0.20665773479936528,0.1388921947714616,0.20665773479936528,0.19637403845538565
54,0.5,500.0,0.17423638778220452,0.18193227177025306,0.12571011143317193,0.18193227177025306,0.19637403845538565
55,0.5,1000.0,0.17151394422310756,0.19351625146575746,0.13095461302609024,0.19351625146575746,0.19637403845538565
56,0.5,500.0,0.1756308100929615,0.15882422948101538,0.11493385920235312,0.15882422948101538,0.19637403845538565
57,0.5,1000.0,0.17290836653386454,0.15379506437537946,0.1118717883947013,0.15379506437537946,0.19637403845538565
58,0.5,500.0,0.18280212483399735,0.18749818338047233,0.12364697325059465,0.18749818338047233,0.19637403845538565
59,0.5,1000.0,0.16925630810092962,0.18515477678612888,0.12950657293815915,0.18515477678612888,0.19637403845538565
60,0.55,500.0,0.1796812749003984,0.14048921521254093,0.10245844462144318,0.14048921521254093,0.19637403845538565
61,0.55,1000.0,0.17284196547144753,0.15302597110487237,0.11350012138879859,0.15302597110487237,0.19637403845538565
62,0.55,500.0,0.17363877822045154,0.20100811576842603,0.1393166293065718,0.20100811576842603,0.19637403845538565
63,0.55,1000.0,0.16925630810092962,0.19898164596952378,0.13672210045006833,0.19898164596952378,0.19637403845538565
64,0.55,500.0,0.1799468791500664,0.23076525131453046,0.14694622070022131,0.23076525131453046,0.19637403845538565
65,0.55,1000.0,0.1741699867197875,0.227193072740545,0.14627513712481077,0.227193072740545,0.19637403845538565
66,0.55,500.0,0.17237715803452855,0.15242734168801458,0.11324364329598138,0.15242734168801458,0.19637403845538565
67,0.55,1000.0,0.17184594953519255,0.14966987121193082,0.1115038809412084,0.14966987121193082,0.19637403845538565
68,0.55,500.0,0.18180610889774237,0.12977538749484951,0.09416529188645215,0.12977538749484951,0.19637403845538565
69,0.55,1000.0,0.1757636122177955,0.19303494884108546,0.13103438882580354,0.19303494884108546,0.19637403845538565
70,0.55,500.0,0.18273572377158034,0.12829657645475345,0.09545486357666264,0.12829657645475345,0.19637403845538565
71,0.55,1000.0,0.1701195219123506,0.17899952321071577,0.1256373162666747,0.17899952321071577,0.19637403845538565
72,0.55,500.0,0.17410358565737052,0.16073337248773178,0.11626653830860181,0.16073337248773178,0.19637403845538565
73,0.55,1000.0,0.17257636122177955,0.1719617811936165,0.1213525715037995,0.1719617811936165,0.19637403845538565
74,0.55,500.0,0.18645418326693228,0.24021526347146366,0.14729535265747792,0.24021526347146366,0.19637403845538565
75,0.55,1000.0,0.17118193891102257,0.18277524340896334,0.13036188104074262,0.18277524340896334,0.19637403845538565
76,0.55,500.0,0.17702523240371845,0.18019610002854236,0.12503814524896398,0.18019610002854236,0.19637403845538565
77,0.55,1000.0,0.17662682602921648,0.1879108230525623,0.12813383542808163,0.1879108230525623,0.19637403845538565
78,0.55,500.0,0.17377158034528553,0.1730631967356473,0.12222468929211583,0.1730631967356473,0.19637403845538565
79,0.55,1000.0,0.16739707835325365,0.1697382088028152,0.12136544956852566,0.1697382088028152,0.19637403845538565
