,C,checkpoint,train error,demographic parity,equal odds,equal_opportunity,overall accuracy
1,0.2,1000,0.18054448871181938,0.18608179685350362,0.2302910002379398,0.13450367891715714,0.12990450915005558
0,0.2,500,0.1749667994687915,0.19772372784027575,0.24854454714240715,0.14666258437575508,0.12766805869452813
1,0.2,1000,0.17071713147410358,0.1987865091881281,0.2421860213228088,0.1400267671854642,0.12861100583883833
0,0.2,500,0.17749003984063744,0.12993812852152137,0.05344448959616255,0.0019209996738356327,0.11781882653108411
1,0.2,1000,0.1753652058432935,0.18248636956142228,0.1996321935467309,0.10891491222408123,0.12523843726810835
0,0.2,500,0.1750332005312085,0.18453019064691029,0.2027045441854609,0.11073309300368839,0.12474568078836068
1,0.2,1000,0.16626826029216468,0.18740356370552955,0.21171496454545757,0.12239161317704106,0.1211017902495839
0,0.2,500,0.17649402390438246,0.18068526589522782,0.21144824436065673,0.11989082918297256,0.13144520310242613
1,0.2,1000,0.1701859229747676,0.18727925628012765,0.21455133871382637,0.12320959460223652,0.1232912016680664
0,0.2,500,0.18167330677290836,0.1910603323090324,0.21483441084218546,0.11186924178491314,0.13339243870246797
1,0.2,1000,0.17782204515272243,0.19797485010243576,0.2741176104001099,0.1719331837128017,0.12918692813845312
0,0.25,500,0.1849269588313413,0.20762535487142186,0.2400247293187,0.12073280168348799,0.13882563804441894
1,0.25,1000,0.17357237715803453,0.16094030413214772,0.14981925057238638,0.074529989129758,0.12710894608064627
0,0.25,500,0.18751660026560424,0.10362100088198697,0.005249192190780794,0.04750918372651086,0.1327000722194649
1,0.25,1000,0.17549800796812748,0.12536023728215384,0.04800891929596285,0.000692885103884211,0.12120623897704352
0,0.25,500,0.17297476759628155,0.1579435062569241,0.09943350805191797,0.02932966079475574,0.11474245344905565
1,0.25,1000,0.17204515272244356,0.1347013274897677,0.061698800545265664,0.006238822015353085,0.12272761583232483
0,0.25,500,0.17317397078353253,0.15891776595425228,0.14654740452575465,0.07400732641742985,0.12470508078367881
1,0.25,1000,0.1691899070385126,0.180429670411208,0.17967484900721675,0.09193894157087845,0.12453176851072856
0,0.25,500,0.1855909694555113,0.20044276471508957,0.4029468449005417,0.30526358480359594,0.125914876674176
1,0.25,1000,0.17695883134130147,0.18380779540550368,0.2883133709204875,0.201862050174478,0.12397855332835694
0,0.25,500,0.1756308100929615,0.22320452346637143,0.36765481426891333,0.25254205435577964,0.12351799201042457
1,0.25,1000,0.1696547144754316,0.19178990877656357,0.26409169521954323,0.172251351068831,0.12280488422068181
0,0.25,500,0.17350597609561752,0.18410683931350608,0.23539121466788016,0.14623017380391634,0.12489574434321482
1,0.25,1000,0.17144754316069058,0.16348386233059953,0.18773522371806667,0.11559528426853782,0.12184065416877898
0,0.25,500,0.17324037184594954,0.18263195989441672,0.20022850188262598,0.11180126707150656,0.12148060995729959
1,0.25,1000,0.16819389110225763,0.15730678424674083,0.13731010060465587,0.06789417193946706,0.12335559199169721
0,0.25,500,0.18207171314741036,0.20274394650219224,0.3107352352886412,0.20668082901731988,0.1258272376324493
1,0.25,1000,0.17231075697211157,0.218518592886482,0.3236186291478968,0.2106587777918043,0.12433019269696988
0,0.25,500,0.18871181938911022,0.2126405587106257,0.24721130902096566,0.1217101523947377,0.14112003979121412
1,0.25,1000,0.16945551128818062,0.16278254940387699,0.14535336720650238,0.07175787749814211,0.12220713741262146
0,0.3,500,0.17310756972111555,0.1722876644327771,0.2448077578026005,0.16859156965037575,0.12037722860476541
1,0.3,1000,0.1695883134130146,0.15329586886326868,0.13477593034016666,0.07075767814373052,0.11757075328113331
0,0.3,500,0.1800132802124834,0.1384187553888031,0.1760054644187783,0.11688851747150064,0.13334539966542314
1,0.3,1000,0.17695883134130147,0.16215030061555344,0.22957568590554012,0.15552328819393474,0.1303225046528027
0,0.3,500,0.18386454183266931,0.21973374460763637,0.2596653136095297,0.1345282412085561,0.13181114474541566
1,0.3,1000,0.1697211155378486,0.1749751881616645,0.18377004253095053,0.10234706974719687,0.12109087799536122
0,0.3,500,0.17304116865869854,0.13552498203138874,0.09933375793054111,0.043394714309134164,0.12662262863326157
1,0.3,1000,0.1657370517928287,0.15620984192656973,0.12472855947727757,0.056076853696139295,0.12393849492452802
0,0.3,500,0.18300132802124833,0.21297755479691766,0.423930968702584,0.32096802846483974,0.11814416816939166
1,0.3,1000,0.17197875166002657,0.17947994322659028,0.2633299435153265,0.18193174996044326,0.12142069285552859
0,0.3,500,0.17881806108897744,0.1705314334002157,0.15638528477493518,0.06996254536169683,0.13036310465748446
1,0.3,1000,0.17164674634794155,0.17487270524470816,0.19359835685653576,0.11041435443158004,0.1251572372587446
0,0.3,500,0.17191235059760956,0.14364231508207329,0.10726708429922815,0.046031447730015884,0.12464516368190781
1,0.3,1000,0.16912350597609563,0.15297750785817704,0.15900624538725344,0.09493725476979703,0.12201647385308545
0,0.3,500,0.17390438247011952,0.14124543041832188,0.11841354650477698,0.05755287604439718,0.12850798132102903
1,0.3,1000,0.1696547144754316,0.1582150288178793,0.14151435019051073,0.0717121802118183,0.1218986054600466
0,0.3,500,0.17861885790172644,0.14720161559133255,0.13965927102983156,0.07050634306894976,0.13490093749302312
1,0.3,1000,0.17118193891102257,0.16473086820562483,0.18417864973437642,0.10914111379138386,0.12567574986794472
0,0.3,500,0.17802124833997343,0.20310005909266493,0.31225811819933863,0.20802147315484354,0.12887839618587826
1,0.3,1000,0.17184594953519255,0.19100793744133035,0.26774066610149816,0.17581916669855957,0.12333824070511135
0,0.35,500,0.18067729083665338,0.18900776537273342,0.28654154399165377,0.18818085386521932,0.1376539347472473
1,0.35,1000,0.17330677290836655,0.18655577783701507,0.2457434797283452,0.1548886671301133,0.12550636921600133
0,0.35,500,0.17516600265604249,0.14057936166562401,0.14018201457733254,0.08223283795570901,0.12524487630047143
1,0.35,1000,0.16852589641434262,0.150064076395729,0.1578194331807486,0.09573238755183072,0.12354625555123322
0,0.35,500,0.17317397078353253,0.19737567908472506,0.30581858389892996,0.20990762864785734,0.12410089494325538
1,0.35,1000,0.17151394422310756,0.15307355174277026,0.147279079037115,0.08123378103345558,0.12284548422536368
0,0.35,500,0.17609561752988048,0.1605589770130757,0.15537371290523128,0.07957496953990256,0.1278329661246118
1,0.35,1000,0.17682602921646745,0.16762945579284338,0.18651027557061695,0.10468677080697403,0.13133377374175037
0,0.35,500,0.18160690571049137,0.179644850656674,0.25963495508824824,0.17002303714446804,0.13178342280545996
1,0.35,1000,0.17397078353253653,0.1999567882756494,0.2746764223824451,0.17184236035623313,0.12981490429782538
0,0.35,500,0.1808100929614874,0.1936806172949882,0.2312831704643325,0.12857274236841038,0.13060080725406542
1,0.35,1000,0.16792828685258965,0.1718151076589161,0.16515257142151318,0.08512090645137149,0.12296138680789903
0,0.35,500,0.17835325365205842,0.23861376980852464,0.43537829829145747,0.30699265587487173,0.1305795243464729
1,0.35,1000,0.1699867197875166,0.1821254427411454,0.23442146129570512,0.1478889852974693,0.12541229114191155
0,0.35,500,0.17397078353253653,0.20054111541813058,0.27085310804940244,0.17034291814873442,0.1228667671329563
1,0.35,1000,0.1691899070385126,0.18370314608513552,0.2070101230569389,0.12209629446417364,0.11546898090437752
0,0.35,500,0.17749003984063744,0.19159280618466448,0.29158805768740936,0.199658298541514,0.12114184865341282
1,0.35,1000,0.17231075697211157,0.19317159273036055,0.26534467604937395,0.17120602564417464,0.12342391393633478
0,0.35,500,0.1790172642762284,0.20459425560884353,0.35594589803133825,0.2519497032818077,0.13065875854533315
1,0.35,1000,0.1711155378486056,0.19787040137497613,0.28684755315299576,0.1891364983654652,0.12618138441241855
0,0.4,500,0.18100929614873837,0.1812132665490002,0.2785670151829941,0.19040802535742418,0.12847971778022038
1,0.4,1000,0.16845949535192564,0.18684946591436036,0.2443378562475958,0.1554341784856033,0.12405189009570705
0,0.4,500,0.18187250996015936,0.10681971557891383,0.01953464174343289,0.017442654189784246,0.1222085616222719
1,0.4,1000,0.1738379814077025,0.12776660999047765,0.07306572790031196,0.025055250875245794,0.11964873533894016
0,0.4,500,0.17875166002656043,0.17723258051684007,0.26902077334602165,0.18597653101617623,0.12512897371793597
1,0.4,1000,0.17290836653386454,0.1875720617486755,0.28927543626740104,0.2013850847484736,0.12310250391903377
0,0.4,500,0.18134130146082336,0.23647065523332558,0.30671223543830417,0.17084444586613778,0.13169131054187355
1,0.4,1000,0.17695883134130147,0.20235509714905126,0.233809059891099,0.12530081666762816,0.13002041173259093
0,0.4,500,0.1806108897742364,0.23550465996382788,0.4190040003434177,0.2923346800704424,0.12879468876515832
1,0.4,1000,0.17649402390438246,0.20440305044845453,0.3477496488568382,0.24792777086923667,0.12238241549607498
0,0.4,500,0.17948207171314742,0.13779864247144424,0.1378985082480711,0.07845995575360248,0.13044233885634482
1,0.4,1000,0.1702523240371846,0.19694677132775518,0.28413852899755626,0.18938669100808786,0.12157719544274581
0,0.4,500,0.18930942895086322,0.12158255127340291,0.002072315399762048,0.06362090445211521,0.1401944439334898
1,0.4,1000,0.17675962815405047,0.14930230476638237,0.10122692289196411,0.029896307145170553,0.1318394082862243
0,0.4,500,0.17762284196547146,0.19176327003831384,0.3496773000818481,0.2614033293900383,0.1204326724846767
1,0.4,1000,0.1697211155378486,0.193675261464331,0.26600366066565084,0.17204685571253214,0.12411180719747816
0,0.4,500,0.1856573705179283,0.16981296977981578,0.2124557149233332,0.1237985183797341,0.13930551645944045
1,0.4,1000,0.17855245683930943,0.15786643846147566,0.15825026734723008,0.0810515631042395,0.13480238619707352
0,0.4,500,0.1749003984063745,0.17098074145598077,0.22504972146569713,0.14511573123369537,0.12726741447836687
1,0.4,1000,0.17277556440903055,0.19417249116593846,0.28042143050796076,0.18520481809338352,0.12562423760904007
0,0.45,500,0.18784860557768923,0.11669077225080349,0.04489450346481416,0.00996657814721491,0.1422556163055636
1,0.45,1000,0.17397078353253653,0.17276645964609272,0.18217311651879886,0.09900602690085003,0.12588769633507324
0,0.45,500,0.17124833997343958,0.20675289607516106,0.3311526289697648,0.23177035285730851,0.11852407107881335
1,0.45,1000,0.17211155378486057,0.1895568483411899,0.2429951322853076,0.15202573214192894,0.12040942376658081
0,0.45,500,0.1855909694555113,0.1567353351689858,0.16453014759486445,0.08382367473585539,0.14041533684433782
1,0.45,1000,0.1802124833997344,0.1539397720995765,0.1724130114614697,0.09902716189577482,0.1345473323139068
0,0.45,500,0.17669322709163346,0.21787773866238352,0.29789962885266336,0.17863811804865737,0.13294922867112147
1,0.45,1000,0.17151394422310756,0.22413154353374617,0.3239907400661073,0.2061821573803116,0.12496013466684552
0,0.45,500,0.1851261620185923,0.1517299603822988,0.13103021111973462,0.05441689977042824,0.136704548570574
1,0.45,1000,0.1806108897742364,0.1699961111052828,0.15519343881059222,0.06578067244699254,0.1366491046906626
0,0.45,500,0.17948207171314742,0.15400470402406025,0.2157587528771273,0.14754625565004104,0.12923396717549795
1,0.45,1000,0.17363877822045154,0.1544582847087765,0.177488670151427,0.10943586128817218,0.12720749737659587
0,0.45,500,0.18134130146082336,0.13666055854573833,0.12317750377765807,0.06371115659260473,0.12927456718017982
1,0.45,1000,0.17423638778220452,0.15610091997725037,0.16101716062856963,0.09114209514060767,0.12537562275823633
0,0.45,500,0.18160690571049137,0.1608675089656505,0.18123018176638372,0.10605026358765968,0.12513737856080254
1,0.45,1000,0.17197875166002657,0.17130947311444222,0.1801827713569364,0.10093787968018758,0.12111859993531682
0,0.45,500,0.19017264276228418,0.08326114161716919,0.013944913255439284,0.047056780591905545,0.14872584086591456
1,0.45,1000,0.17171314741035856,0.15437850890906324,0.14371931119510845,0.07359776448875299,0.1288809035972346
0,0.45,500,0.1749003984063745,0.1773770876481286,0.21731786001964687,0.1342991835608583,0.12062137023370945
1,0.45,1000,0.16832669322709162,0.19771586459826224,0.2790357597950682,0.184023543241914,0.12143804414211434
0,0.5,500,0.17669322709163346,0.2621079534466385,0.405820835040109,0.2557254415643095,0.13083457822963962
1,0.5,1000,0.17158034528552457,0.16447418951989912,0.12421748098466845,0.04841913094043304,0.1193189204787728
0,0.5,500,0.17191235059760956,0.14153857689481414,0.11641756348977073,0.058894091398000004,0.12162423447979065
1,0.5,1000,0.17569721115537848,0.1476809524055011,0.1310773976026166,0.06575725258775167,0.12633537958827945
0,0.5,500,0.17317397078353253,0.18506910355490552,0.2638816754736919,0.17768247354841138,0.1204757799007149
1,0.5,1000,0.16839309428950863,0.1840578344659578,0.23434423679980132,0.14718467587200412,0.12425543171996922
0,0.5,500,0.17204515272244356,0.1899921951305229,0.25785549912213546,0.16654718730346596,0.12242552291211317
1,0.5,1000,0.16660026560424968,0.20314065909734677,0.29562080751172304,0.19756821890828036,0.1212924538091199
0,0.5,500,0.17423638778220452,0.15692993034952854,0.17292765944309224,0.10532310551903262,0.12024004311463743
1,0.5,1000,0.17158034528552457,0.14894280215575595,0.12479748379634947,0.06009878610871039,0.12475659304258335
0,0.5,500,0.17802124833997343,0.17963983583396131,0.2380635852036908,0.15177496828322717,0.12404490946249103
1,0.5,1000,0.1695883134130146,0.19308896851134646,0.31547934952906065,0.22783810136914784,0.11787284620134508
0,0.5,500,0.17138114209827357,0.18342145346371896,0.2573659182505724,0.1741146579186828,0.11751280198986558
1,0.5,1000,0.16586985391766268,0.1655876005178587,0.1755042669485376,0.10341467259893605,0.12020838955367497
0,0.5,500,0.18247011952191236,0.20300347360721874,0.3129097044662926,0.20663513173099612,0.1303457533708986
1,0.5,1000,0.16978751660026561,0.18773588597705326,0.23390950131792854,0.14441256424038823,0.12118942929131071
0,0.5,500,0.18698539176626827,0.2042712207889837,0.29809081745929883,0.1874548382287503,0.1322137547720802
1,0.5,1000,0.1743691899070385,0.20018751023901427,0.2516132856009756,0.14784443044330364,0.12798946871182915
0,0.5,500,0.1793492695883134,0.1598712843448408,0.2690688768791685,0.20074703638817792,0.1254117495410585
1,0.5,1000,0.1693227091633466,0.18490975254838748,0.3144143043865481,0.23299618256294374,0.11989538437924052
0,0.55,500,0.1794156706507304,0.13161241735095758,0.03332196317602654,0.018531392036448158,0.11100984066684627
1,0.55,1000,0.17337317397078353,0.17396534328236718,0.15303347175294502,0.06871329579682073,0.12258399130983377
0,0.55,500,0.17589641434262948,0.15772762816878874,0.11900792547507855,0.04750975494258991,0.11877661755062374
1,0.55,1000,0.16832669322709162,0.14374032477716986,0.0788494324732929,0.018033862831598024,0.12234432290274955
0,0.55,500,0.1853253652058433,0.14262013373890278,0.1168137697096055,0.04996255678601841,0.13035415821376517
1,0.55,1000,0.17211155378486057,0.17435419263550817,0.20181418750277957,0.12098185189395255,0.12161779544742768
0,0.55,500,0.17848605577689244,0.25762271607171044,0.44673139742359347,0.3025623039657819,0.13047453401816023
1,0.55,1000,0.1707835325365206,0.21121739214334945,0.3178125341858577,0.2126129079982247,0.12145932704970697
0,0.55,500,0.1850597609561753,0.136665573368451,0.139350015290221,0.07530055962039262,0.13902274063631803
1,0.55,1000,0.17151394422310756,0.170862331462089,0.20034756127983666,0.1219814800322851,0.12314757714557534
0,0.55,500,0.18227091633466136,0.14369992536539655,0.19977871265593522,0.1367508429721287,0.13337312160537873
1,0.55,1000,0.1749003984063745,0.206211676348718,0.35424344798146024,0.251904577211563,0.12666322863794344
0,0.55,500,0.17177954847277557,0.16179364642422778,0.18770612041178036,0.11629959369400295,0.12323968940916186
1,0.55,1000,0.16892430278884463,0.17292492804381332,0.17728412601373966,0.097370064050459,0.1214187270450251
0,0.55,500,0.1895086321381142,0.18377756605419165,0.2940211250918419,0.20052083482087513,0.13112521729477555
1,0.55,1000,0.17662682602921648,0.1896430631732663,0.27476643628033015,0.18329581395720795,0.1222774251677623
0,0.55,500,0.18107569721115538,0.15333612786000603,0.18998273449699732,0.11679826533101112,0.1370368708420977
1,0.55,1000,0.1748339973439575,0.1349213377918183,0.10174649417753068,0.04203065031236952,0.13532537202813333
0,0.55,500,0.20019920318725098,0.2582224286902741,0.4241351240636054,0.2583370414777132,0.15847150691069656
1,0.55,1000,0.1804780876494024,0.2011839354527325,0.2610891754183816,0.1518892114990366,0.134941537497705
0,0.6,500,0.1757636122177955,0.19931952466461317,0.3592863507510949,0.26569887430447303,0.12039207247999484
1,0.6,1000,0.17257636122177955,0.19056276159948052,0.28089652415844935,0.18863611308021982,0.12623486248182647
0,0.6,500,0.17729083665338646,0.1836885028028145,0.3308980497517784,0.2486766351488675,0.1202420089251407
1,0.6,1000,0.17297476759628155,0.18015299261250417,0.2733856018403725,0.1902263786442872,0.1247115198160419
0,0.6,500,0.18612217795484728,0.23541200609938845,0.4039093298219928,0.27344970528106405,0.13123468084494794
1,0.6,1000,0.17616201859229746,0.19502759867561342,0.20886013397093317,0.10757483930263656,0.12521268113865602
0,0.6,500,0.19070385126162018,0.23973789246779847,0.4104731609581897,0.2701086624347171,0.14256611406864172
1,0.6,1000,0.18213811420982737,0.20341896169860949,0.30962360843795844,0.20338548345729673,0.1292488110507276
0,0.6,500,0.17749003984063744,0.1920592649341069,0.24322143947030422,0.14448053895379492,0.1289962645789171
1,0.6,1000,0.1703851261620186,0.21066078694082396,0.3276434253089706,0.22258919681878342,0.12388894847612675
0,0.6,500,0.17895086321381143,0.1568938035667064,0.1652281697287868,0.09023271914276454,0.13237276477065374
1,0.6,1000,0.16978751660026561,0.17568687174175684,0.20010364314106371,0.11845936168888027,0.12239780097215747
0,0.6,500,0.18353253652058432,0.1345720052416532,0.06827747075394563,0.010693164999762916,0.11983885729762322
1,0.6,1000,0.17350597609561752,0.15850512628216226,0.10876955149562906,0.03741979412230079,0.1173434213379222
0,0.6,500,0.18784860557768923,0.1679690997055276,0.1523956287560272,0.06109898546312198,0.1389325941832349
1,0.6,1000,0.17131474103585656,0.1635748913924801,0.13039853127431178,0.0536229094205527,0.12436238785878517
0,0.6,500,0.19223107569721115,0.16142214835767266,0.13546603938941237,0.04312224423942862,0.14845790891802169
1,0.6,1000,0.17250996015936254,0.16276770552864744,0.14738790230004362,0.07075767814373052,0.12704258994651207
0,0.6,500,0.1756308100929615,0.19693335166217601,0.25821884426512914,0.15761622390756352,0.12714310705296494
1,0.6,1000,0.17191235059760956,0.18391759996362045,0.2083487285559974,0.11982342568564491,0.12132214155957899
